city,state,lat,lng
Prospect Park,NJ,40.9370428,-74.1743111
Ringwood,NJ,41.113429,-74.2454254
North Haledon,NJ,40.9550981,-74.1859782
Passaic,NJ,40.8567663,-74.1284764
Paterson,NJ,40.9167654,-74.171811
Totowa,NJ,40.9050988,-74.2098679
Wanaque,NJ,41.0381526,-74.2940378
Woodland Park,NJ,40.8898212,-74.1948674
Bergenfield,NJ,40.9275987,-73.9973608
Bogota,NJ,40.8762106,-74.0298621
Carlstadt,NJ,40.8403778,-74.0906974
Ramsey,NJ,41.0573188,-74.1409771
Ridgefield,NJ,40.8342669,-74.0087505
Ridgefield Park,NJ,40.8570442,-74.0215285
Ridgewood,NJ,40.9792645,-74.1165313
River Edge,NJ,40.9287098,-74.0398622
Rockleigh,NJ,41.0003754,-73.9304141
Rutherford,NJ,40.826489,-74.1068091
Saddle River,NJ,41.0317637,-74.1020866
Leonia,NJ,40.8614887,-73.9881942
Midland Park,NJ,40.9892643,-74.1406988
Montvale,NJ,41.0467635,-74.0229173
Moonachie,NJ,40.8412112,-74.0451405
New Milford,NJ,40.9350986,-74.0190281
North Arlington,NJ,40.788434,-74.1331988
Northvale,NJ,41.0064864,-73.9490258
Norwood,NJ,40.9981532,-73.9618039
Oakland,NJ,41.0131529,-74.2643143
Old Tappan,NJ,41.010653,-73.9912493
Oradell,NJ,40.9587093,-74.0368064
Palisades Park,NJ,40.8481556,-73.997639
Paramus,NJ,40.9445428,-74.0754189
Park Ridge,NJ,41.0375969,-74.0406956
Tenafly,NJ,40.9253766,-73.9629154
Teterboro,NJ,40.8598219,-74.0593075
Upper Saddle River,NJ,41.0584299,-74.0984756
Waldwick,NJ,41.0106529,-74.1179203
Wallington,NJ,40.8531553,-74.1137537
Westwood,NJ,40.9912087,-74.0326395
Woodcliff Lake,NJ,41.0234304,-74.0665297
Wood-Ridge,NJ,40.8456555,-74.0879195
Belvidere,NJ,40.82982,-75.0776747
Phillipsburg,NJ,40.6937099,-75.1901761
Washington,NJ,40.7584326,-74.9793378
Boonton,NJ,40.9025989,-74.4070971
Butler,NJ,41.0037087,-74.3415394
Chatham,NJ,40.7409341,-74.3837624
Chester,NJ,40.7842667,-74.6968284
Riverdale,NJ,40.9939865,-74.3034824
Rockaway,NJ,40.9012101,-74.5143232
Kinnelon,NJ,41.0017644,-74.367096
Lincoln Park,NJ,40.9242652,-74.3020933
Victory Gardens,NJ,40.8759325,-74.5423796
Wharton,NJ,40.8931546,-74.5818254
Roseland,NJ,40.8206555,-74.2937595
Summit,NJ,40.71864687,-74.36187918
Secaucus,NJ,40.7895453,-74.0565298
Union City,NJ,40.7795455,-74.0237512
West New York,NJ,40.7878788,-74.0143064
Bloomsbury,NJ,40.6539892,-75.0865619
Califon,NJ,40.7195448,-74.8357215
Lambertville,NJ,40.3659394,-74.9429448
Lebanon,NJ,40.6417683,-74.8359987
Milford,NJ,40.5687128,-75.0946169
Stockton,NJ,40.407883,-74.9782238
Bernardsville,NJ,40.718712,-74.569324
Bound Brook,NJ,40.5684363,-74.5384889
Raritan,NJ,40.5695474,-74.6329363
Rocky Hill,NJ,40.3998283,-74.6343244
Somerville,NJ,40.5742696,-74.60988
South Bound Brook,NJ,40.5534365,-74.531544
Millstone,NJ,40.4992707,-74.5887679
North Plainfield,NJ,40.6301025,-74.4273743
Peapack And Gladstone,NJ,40.7168934,-74.65646
Watchung,NJ,40.6378801,-74.4509863
Plainfield,NJ,40.6337136,-74.4073737
Rahway,NJ,40.6081591,-74.2776468
Roselle,NJ,40.6642692,-74.2632022
Roselle Park,NJ,40.6645469,-74.2643133
Linden,NJ,40.6220478,-74.2445902
New Providence,NJ,40.6984348,-74.4015405
Westfield,NJ,40.6589912,-74.3473717
Carteret,NJ,40.5773266,-74.2282005
Sayreville,NJ,40.4592726,-74.3609822
South Amboy,NJ,40.4778838,-74.290702
South Plainfield,NJ,40.5792701,-74.4115401
South River,NJ,40.446495,-74.3859831
Spotswood,NJ,40.391774,-74.3984834
Middlesex,NJ,40.572603,-74.4926541
Milltown,NJ,40.4562165,-74.4432073
New Brunswick,NJ,40.4862158,-74.4518188
Perth Amboy,NJ,40.5067723,-74.2654234
Fairview,NJ,40.3731649,-74.0868073
Belmar,NJ,40.1784471,-74.0218037
Bradley Beach,NJ,40.2023355,-74.0120814
Brielle,NJ,40.1078931,-74.0565263
Red Bank,NJ,40.3470543,-74.0643065
Roosevelt,NJ,40.2201108,-74.4732073
Rumson,NJ,40.372054,-73.9990269
Sea Bright,NJ,40.3614987,-73.9740262
Sea Girt,NJ,40.1320592,-74.0345813
Shrewsbury,NJ,40.1826112,-74.5293202
Monmouth Beach,NJ,40.3303883,-73.9815262
Oceanport,NJ,40.3181663,-74.0151382
Spring Lake,NJ,40.15285369,-74.02567979
Spring Lake Heights,NJ,40.15158003,-74.05002122
Tinton Falls,NJ,40.3042774,-74.1004185
Union Beach,NJ,40.4464962,-74.1781988
West Long Branch,NJ,40.2903891,-74.0176381
Pennington,NJ,40.3284403,-74.790718
Trenton,NJ,40.2170534,-74.7429385
Beverly,NJ,40.0653889,-74.9190558
Bordentown,NJ,40.1462213,-74.7118264
Burlington,NJ,40.071222,-74.8648873
Riverton,NJ,40.0115009,-75.0148931
Palmyra,NJ,40.0070565,-75.0282271
Pemberton,NJ,39.9720578,-74.6829363
Wrightstown,NJ,40.0362241,-74.6179344
Beach Haven,NJ,39.5592848,-74.2431963
Beachwood,NJ,39.939007,-74.1929188
Pine Beach,NJ,39.9359515,-74.1709735
Point Pleasant,NJ,40.0831714,-74.0681931
Point Pleasant Beach,NJ,40.0912268,-74.0479146
Seaside Heights,NJ,39.944285,-74.0729139
Seaside Park,NJ,39.9267852,-74.0770806
Ship Bottom,NJ,39.642897,-74.180416
South Toms River,NJ,39.9420625,-74.2043082
Lakehurst,NJ,40.014561,-74.3112574
Lavallette,NJ,39.9703958,-74.0687475
Ocean Gate,NJ,39.9267851,-74.1337496
Surf City,NJ,39.6620638,-74.1651377
Tuckerton,NJ,39.603174,-74.340145
Berlin,NJ,39.7912262,-74.9290536
Brooklawn,NJ,39.8781689,-75.120731
Camden,NJ,39.9259463,-75.1196199
Chesilhurst,NJ,39.7323384,-74.8809966
Pine Hill,NJ,39.7842813,-74.9921108
Pine Valley,NJ,39.7856704,-74.975166
Runnemede,NJ,39.8523358,-75.0679498
Somerdale,NJ,39.8440027,-75.0226691
Laurel Springs,NJ,39.8201141,-75.0062788
Lawnside,NJ,39.8665025,-75.0282253
Oaklyn,NJ,39.9009465,-75.0846179
Stratford,NJ,39.8267807,-75.0154461
Tavistock,NJ,39.8762246,-75.0296144
Woodlynne,NJ,39.9166673,-75.0955786
Clayton,NJ,39.6601148,-75.0921197
Pitman,NJ,39.732892,-75.1315651
Newfield,NJ,39.5465044,-75.0248964
Paulsboro,NJ,39.830391,-75.2404608
Swedesboro,NJ,39.7476136,-75.3104654
Wenonah,NJ,39.7945582,-75.1487883
Westville,NJ,39.8678912,-75.1315649
Woodbury,NJ,39.8381691,-75.1526774
Woodbury Heights,NJ,39.817058,-75.1551776
Salem,NJ,39.5717796,-75.4671423
Penns Grove,NJ,39.7295581,-75.4679734
Woodstown,NJ,39.6515027,-75.3282454
Linwood,NJ,39.3398382,-74.5751557
Brigantine,NJ,39.4101171,-74.3645906
Buena,NJ,39.5137271,-74.9246151
Pleasantville,NJ,39.3898388,-74.5240422
Port Republic,NJ,39.5206733,-74.485707
Somers Point,NJ,39.3176158,-74.594601
Northfield,NJ,39.3703942,-74.5501546
Ventnor City,NJ,39.3403942,-74.4773735
Fairton,NJ,39.3817814,-75.2199099
Bridgeton,NJ,39.427337,-75.2340768
Shiloh,NJ,39.4590032,-75.2990798
Millville,NJ,39.4020596,-75.0393438
Vineland,NJ,39.4862267,-75.0257313
Cape May,NJ,38.9351126,-74.9060053
Cape May Point,NJ,38.9373346,-74.9693418
Sea Isle City,NJ,39.1534477,-74.6929387
North Wildwood,NJ,39.0006686,-74.799333
Ocean City,NJ,39.2776156,-74.5746001
Stone Harbor,NJ,39.0509468,-74.7579418
West Cape May,NJ,38.9387236,-74.9418404
West Wildwood,NJ,39.0023352,-74.8243343
Wildwood,NJ,38.9917797,-74.8148894
Wildwood Crest,NJ,38.9748351,-74.8335015
Woodbine,NJ,39.2417813,-74.8151667
Newark,NJ,40.735657,-74.1723667
East Orange,NJ,40.767323,-74.2048677
North Caldwell,NJ,40.8648215,-74.2582027
Andover,NJ,40.9859311,-74.7421089
Franklin,NJ,41.1220409,-74.5804378
Hamburg,NJ,41.1534294,-74.5762713
Hopatcong,NJ,40.9328763,-74.6593281
Clifton,NJ,40.8584328,-74.1637553
Haledon,NJ,40.935654,-74.186256
Hawthorne,NJ,40.9492649,-74.1537549
Little Ferry,NJ,40.8528777,-74.0420848
Lodi,NJ,40.8823215,-74.0831971
Maywood,NJ,40.902599,-74.0618074
Cliffside Park,NJ,40.8214894,-73.9876388
Closter,NJ,40.9731536,-73.9615262
Cresskill,NJ,40.9414874,-73.9593041
Demarest,NJ,40.9573205,-73.9634708
Dumont,NJ,40.9406541,-73.9968051
East Rutherford,NJ,40.833989,-74.0970865
Edgewater,NJ,40.8270448,-73.975694
Elmwood Park,NJ,40.9039878,-74.118476
Emerson,NJ,40.976209,-74.0262505
Englewood,NJ,40.8928771,-73.9726381
Englewood Cliffs,NJ,40.8853773,-73.9523597
Fair Lawn,NJ,40.9403762,-74.1318096
Fairview,NJ,40.8126006,-73.999028
Allendale,NJ,41.0414858,-74.129032
Alpine,NJ,40.9559316,-73.9312478
Fort Lee,NJ,40.8509333,-73.9701382
Franklin Lakes,NJ,41.0167639,-74.2057012
Garfield,NJ,40.8814882,-74.113198
Glen Rock,NJ,40.9628758,-74.1329208
Hackensack,NJ,40.8859326,-74.0434736
Harrington Park,NJ,40.9837089,-73.9798601
Hasbrouck Heights,NJ,40.8581553,-74.0806971
Haworth,NJ,40.9609315,-73.9901383
Hillsdale,NJ,41.0025975,-74.0404175
Ho-Ho-Kus,NJ,40.9964864,-74.101253
Alpha,NJ,40.6670439,-75.1573972
Hackettstown,NJ,40.8539879,-74.8290555
Madison,NJ,40.7598227,-74.417097
Mendham,NJ,40.7759334,-74.6007142
Morris Plains,NJ,40.8217665,-74.4809884
Morristown,NJ,40.7967667,-74.4815438
Mountain Lakes,NJ,40.8948212,-74.4329314
Mount Arlington,NJ,40.9259319,-74.6348829
Netcong,NJ,40.8989877,-74.7065516
Dover,NJ,40.883988,-74.5621025
Florham Park,NJ,40.787878,-74.3882072
Bayonne,NJ,40.6687141,-74.1143091
East Newark,NJ,40.7484345,-74.1618108
Guttenberg,NJ,40.7920454,-74.0037505
Harrison,NJ,40.7464901,-74.1562551
Hoboken,NJ,40.7439906,-74.0323626
Jersey City,NJ,40.7281575,-74.0776417
Kearny,NJ,40.7684342,-74.1454214
Clinton,NJ,40.6367682,-74.90989
Flemington,NJ,40.5123258,-74.8593318
Frenchtown,NJ,40.5262138,-75.06156
Glen Gardner,NJ,40.6967671,-74.9407248
Hampton,NJ,40.7070446,-74.9560032
High Bridge,NJ,40.6670454,-74.8957231
Manville,NJ,40.5409367,-74.587657
Far Hills,NJ,40.684268,-74.6357148
Mountainside,NJ,40.6723242,-74.3573722
Elizabeth,NJ,40.6639916,-74.2107006
Fanwood,NJ,40.6409358,-74.383484
Garwood,NJ,40.6517692,-74.3229264
Kenilworth,NJ,40.6764911,-74.2907032
Metuchen,NJ,40.5431598,-74.3632049
Dunellen,NJ,40.5892696,-74.4718201
Helmetta,NJ,40.3767741,-74.4245953
Highland Park,NJ,40.4959379,-74.4243178
Jamesburg,NJ,40.3526079,-74.4401513
Little Silver,NJ,40.3367769,-74.0470837
Loch Arbour,NJ,40.2328904,-74.0009703
Long Branch,NJ,40.3042778,-73.9923596
Manasquan,NJ,40.126226,-74.049304
Matawan,NJ,40.41483,-74.2295891
Avon-By-The-Sea,NJ,40.1923357,-74.0159703
Neptune City,NJ,40.2001133,-74.0279152
Deal,NJ,40.243168,-74.0006927
Eatontown,NJ,40.2962222,-74.0509725
Englishtown,NJ,40.2973319,-74.3582041
Fair Haven,NJ,40.3606653,-74.0381947
Allenhurst,NJ,40.2362237,-74.0006926
Allentown,NJ,40.1778887,-74.5834887
Asbury Park,NJ,40.2203907,-74.0120817
Atlantic Highlands,NJ,40.4078865,-74.034306
Farmingdale,NJ,40.1965018,-74.1684757
Freehold,NJ,40.260111,-74.2737573
Highlands,NJ,40.40372,-73.991527
Interlaken,NJ,40.2334459,-74.015693
Keansburg,NJ,40.4417743,-74.1298643
Keyport,NJ,40.4331631,-74.1995883
Hightstown,NJ,40.2695538,-74.5232089
Hopewell,NJ,40.3892726,-74.7618285
Medford Lakes,NJ,39.8584481,-74.8029395
Fieldsboro,NJ,40.1364991,-74.7287714
Mantoloking,NJ,40.0392835,-74.0498586
Barnegat Light,NJ,39.7576202,-74.1062466
Bay Head,NJ,40.0717828,-74.0543036
Harvey Cedars,NJ,39.706231,-74.1340253
Island Heights,NJ,39.9420626,-74.1498616
Magnolia,NJ,39.8545581,-75.0390591
Merchantville,NJ,39.947335,-75.0665617
Barrington,NJ,39.8648357,-75.0551714
Mount Ephraim,NJ,39.8784466,-75.0926738
Clementon,NJ,39.8115033,-74.9829443
Collingswood,NJ,39.9181686,-75.071284
Audubon,NJ,39.8909466,-75.0729504
Gibbsboro,NJ,39.8381698,-74.9648887
Gloucester City,NJ,39.8917799,-75.1162863
Haddonfield,NJ,39.8915022,-75.0376707
Haddon Heights,NJ,39.8773356,-75.0646165
Hi-Nella,NJ,39.8356695,-75.0243357
National Park,NJ,39.8659466,-75.1787901
Glassboro,NJ,39.7028923,-75.1118422
Elmer,NJ,39.5951147,-75.1701819
Longport,NJ,39.3142827,-74.5248756
Margate City,NJ,39.327894,-74.5034858
Corbin City,NJ,39.3034484,-74.7557193
Egg Harbor City,NJ,39.5287282,-74.6479364
Estell Manor,NJ,39.4120603,-74.7423855
Absecon,NJ,39.4284503,-74.4957076
Atlantic City,NJ,39.3642834,-74.4229266
Folsom,NJ,39.6020608,-74.8426653
Hammonton,NJ,39.6365056,-74.8023853
Avalon,NJ,39.101225,-74.7176622
Crandon Lakes,NJ,41.1242627,-74.8398902
Lake Mohawk,NJ,41.0184309,-74.660162
Beattystown,NJ,40.8131549,-74.8429446
Brass Castle,NJ,40.7648213,-75.0110055
Oxford,NJ,40.8031545,-74.9896163
Budd Lake,NJ,40.8712101,-74.7340523
Lake Telemark,NJ,40.9567651,-74.4979341
Long Valley,NJ,40.7859331,-74.7801645
White Meadow Lake,NJ,40.9237098,-74.5107121
Caldwell,NJ,40.8398218,-74.2765366
Essex Fells,NJ,40.8245442,-74.2845925
Glen Ridge,NJ,40.805378,-74.2037566
White House Station,NJ,40.6159303,-74.7720986
Somerset,NJ,40.4976041,-74.4884868
Fords,NJ,40.5292715,-74.3159809
Avenel,NJ,40.5803818,-74.2851469
Colonia,NJ,40.5745485,-74.3020918
Concordia,NJ,40.3109422,-74.4482068
Cranbury,NJ,40.3162195,-74.5137645
Dayton,NJ,40.372607,-74.5101536
Monmouth Junction,NJ,40.3789957,-74.5465436
Old Bridge,NJ,40.4148291,-74.3654267
Port Reading,NJ,40.5653823,-74.2604236
Iselin,NJ,40.5753817,-74.3223703
Kendall Park,NJ,40.4209391,-74.560711
Laurence Harbor,NJ,40.4567735,-74.2465338
Madison Park,NJ,40.4514954,-74.3079248
Sewaren,NJ,40.5520491,-74.2587568
Woodbridge,NJ,40.5576045,-74.2845911
Allenwood,NJ,40.1415033,-74.0998616
Belford,NJ,40.4259414,-74.0868075
Cliffwood Beach,NJ,40.4420516,-74.2168109
East Freehold,NJ,40.2809439,-74.2512566
Morganville,NJ,40.3764975,-74.2443117
Navesink,NJ,40.3995533,-74.0354171
North Middletown,NJ,40.4395521,-74.1190306
Oakhurst,NJ,40.270945,-74.016249
Ocean Grove,NJ,40.2120575,-74.0065258
Port Monmouth,NJ,40.430108,-74.0984745
Leonardo,NJ,40.4173306,-74.0620846
Lincroft,NJ,40.3306656,-74.1209748
Shark River Hills,NJ,40.1940022,-74.0487493
Strathmore,NJ,40.3959416,-74.2134775
Wanamassa,NJ,40.2317793,-74.0254156
West Belmar,NJ,40.1692806,-74.0354151
West Freehold,NJ,40.2420556,-74.301258
Princeton Junction,NJ,40.3173301,-74.6198791
Lawrenceville,NJ,40.2973299,-74.7296049
Twin Rivers,NJ,40.2639987,-74.4912635
White Horse,NJ,40.1906652,-74.7023816
Fort Dix,NJ,40.0298354,-74.61849
Browns Mills,NJ,39.9726147,-74.5829331
Country Lake Estates,NJ,39.9426157,-74.5440427
Pemberton Heights,NJ,39.9626136,-74.6787695
Presidential Lakes Estates,NJ,39.913727,-74.5645988
Leisuretowne,NJ,39.892337,-74.7021031
Marlton,NJ,39.8912248,-74.9218325
Forked River,NJ,39.8398413,-74.1901399
Barnegat,NJ,39.7531754,-74.2229179
Beach Haven West,NJ,39.6698413,-74.2318071
Crestwood Village,NJ,39.9481727,-74.360703
Chadwick,NJ,39.9912289,-74.0637475
Ortley Beach,NJ,39.9556738,-74.074303
Mystic Island,NJ,39.5442846,-74.3823691
New Egypt,NJ,40.0676135,-74.5307093
North Beach Haven,NJ,39.5731739,-74.2315292
Lakewood,NJ,40.0978929,-74.2176435
Leisure Village,NJ,40.0426165,-74.184864
Manahawkin,NJ,39.695397,-74.2587527
Toms River,NJ,39.9537291,-74.1979192
Waretown,NJ,39.7915084,-74.1951395
Blackwood,NJ,39.8023363,-75.0640602
Mullica Hill,NJ,39.7392804,-75.2240718
Gibbstown,NJ,39.8251131,-75.2835191
Turnersville,NJ,39.77317,-75.0512813
Victory Lakes,NJ,39.6331712,-74.966002
Williamstown,NJ,39.6862263,-74.995168
Alloway,NJ,39.560947,-75.3624151
Carneys Point,NJ,39.7112247,-75.4701961
Olivet,NJ,39.5481706,-75.1546263
Pennsville,NJ,39.6534464,-75.5165881
Elwood,NJ,39.5765059,-74.7168276
Collings Lakes,NJ,39.5956717,-74.8815556
Pomona,NJ,39.4784504,-74.5751557
Mays Landing,NJ,39.4523385,-74.7276626
Cedarville,NJ,39.3326145,-75.1996314
Port Norris,NJ,39.2459477,-75.035178
Rosenhayn,NJ,39.4781708,-75.1312929
Laurel Lake,NJ,39.3395593,-75.0298992
Seabrook Farms,NJ,39.5009483,-75.2179641
Erma,NJ,38.9806683,-74.9079497
Cape May Court House,NJ,39.0826135,-74.8237786
Diamond Beach,NJ,38.9595572,-74.8523914
North Cape May,NJ,38.9820569,-74.9579523
Rio Grande,NJ,39.0145573,-74.8815594
Strathmere,NJ,39.1956704,-74.6579371
Villas,NJ,39.0287239,-74.9385068
Ross Corner,NJ,41.1200965,-74.712664
Allamuchy,NJ,40.921765,-74.8101665
Anderson,NJ,40.770655,-74.919058
Asbury,NJ,40.6959334,-75.0101715
Blairstown,NJ,40.9828753,-74.9604501
Brainards,NJ,40.7737088,-75.1696208
Broadway,NJ,40.7320436,-75.0515617
Buttzville,NJ,40.8323207,-75.0062838
Columbia,NJ,40.9262077,-75.0926763
Delaware,NJ,40.8928751,-75.0646194
Finesville,NJ,40.6084338,-75.1710081
Great Meadows,NJ,40.8709319,-74.9121142
Greenwich,NJ,40.6849076,-75.1338213
Hainesburg,NJ,40.9550967,-75.0612867
Harmony,NJ,40.746765,-75.1373974
Hope,NJ,40.9112092,-74.9673943
Johnsonburg,NJ,40.9645422,-74.8785026
Marksboro,NJ,40.9884308,-74.9073928
Stewartsville,NJ,40.6937105,-75.1110074
Vienna,NJ,40.8687097,-74.8890577
Kenvil,NJ,40.8798213,-74.6184932
Succasunna,NJ,40.8684325,-74.6404382
Brookdale,NJ,40.833711,-74.1829225
Upper Montclair,NJ,40.8462107,-74.2012565
Belle Mead,NJ,40.4667713,-74.6607144
Blawenburg,NJ,40.4076057,-74.70266
East Millstone,NJ,40.5014929,-74.580712
Finderne,NJ,40.5631587,-74.5776568
Franklin Center,NJ,40.5320315,-74.5414723
Franklin Park,NJ,40.4438733,-74.5431961
Griggstown,NJ,40.4378831,-74.6132128
Harlingen,NJ,40.447605,-74.6623811
Martinsville,NJ,40.6012136,-74.5590452
Middlebush,NJ,40.497604,-74.5293215
Skillman,NJ,40.4201055,-74.7146049
Zarephath,NJ,40.5364924,-74.5746009
Groveville,NJ,40.1698324,-74.6715472
Hamilton Square,NJ,40.2273316,-74.6532133
Roebling,NJ,40.1159436,-74.7862734
Pine Lake Park,NJ,40.0031729,-74.2565332
Hancocks Bridge,NJ,39.5053904,-75.4618652
Pedricktown,NJ,39.758857,-75.406025
Quinton,NJ,39.5459466,-75.4124178
Smithville,NJ,39.4940064,-74.4570947
Burleigh,NJ,39.0456688,-74.8515578
Robbinsville,NJ,40.2145543,-74.6193232
Robertsville,NJ,40.3462201,-74.2879242
Yardville,NJ,40.1812212,-74.6643248
Juliustown,NJ,40.0134461,-74.6687694
Belleplain,NJ,39.2687258,-74.866558
Augusta,NJ,41.1289854,-74.72822
Beemerville,NJ,41.2106512,-74.6915525
Colesville,NJ,41.2750949,-74.6498848
Cranberry Lake,NJ,40.9542649,-74.7465533
Glenwood,NJ,41.2512059,-74.4896028
Highland Lake,NJ,41.1773178,-74.4687681
Independence Corner,NJ,41.2100954,-74.551271
Lafayette,NJ,41.0984301,-74.6884965
Libertyville,NJ,41.2398175,-74.6543294
Mcafee,NJ,41.1784291,-74.5404371
Mccoys Corner,NJ,41.1978735,-74.630162
Monroe,NJ,41.114541,-74.6340505
Owens,NJ,41.2637059,-74.5279373
Pellettown,NJ,41.161485,-74.6746075
Plumbsock,NJ,41.2187066,-74.6707187
Roseville,NJ,40.9575982,-74.6915515
Rudeville,NJ,41.1495405,-74.5446037
Stockholm,NJ,41.0895413,-74.5171024
Vernon,NJ,41.1984287,-74.4832132
Apshawa,NJ,41.0175974,-74.3629292
Awosting,NJ,41.1545398,-74.3365404
Hewitt,NJ,41.1417622,-74.310706
Lakeside,NJ,41.1817617,-74.3359851
Macopin,NJ,41.0523192,-74.3887639
Newfoundland,NJ,41.0464861,-74.4351546
Oak Ridge,NJ,41.0462085,-74.4859898
Darlington,NJ,41.080374,-74.1820897
Mahwah,NJ,41.0887072,-74.1437552
Beach Glen,NJ,40.9298209,-74.4862669
Brookside,NJ,40.7942667,-74.5679354
Cedar Knolls,NJ,40.8220442,-74.448765
Denville,NJ,40.8923212,-74.4773775
Flanders,NJ,40.8456549,-74.6948843
Gillette,NJ,40.6739906,-74.465987
Green Pond,NJ,41.0173199,-74.477656
Green Village,NJ,40.7392674,-74.453487
Hibernia,NJ,40.9439874,-74.4926561
Homestead Park,NJ,40.6901015,-74.4501533
Hurdtown,NJ,40.9700982,-74.5990486
Ironia,NJ,40.8228774,-74.6257152
Lake Hiawatha,NJ,40.8825991,-74.3815405
Landing,NJ,40.9050988,-74.6651615
Ledgewood,NJ,40.8812101,-74.6559944
Marcella,NJ,40.9870425,-74.4743222
Mill Brook,NJ,40.8645437,-74.55738
Millington,NJ,40.6773237,-74.5176555
Mine Hill,NJ,40.8778769,-74.5937701
Montville,NJ,40.9148209,-74.383763
Mount Fern,NJ,40.8656548,-74.5784918
Mount Freedom,NJ,40.8262108,-74.570158
Mount Hope,NJ,40.9262098,-74.5426577
Mount Olive,NJ,40.8514881,-74.7329411
New Vernon,NJ,40.7453784,-74.4973774
Parsippany,NJ,40.8578772,-74.4259866
Pequannock,NJ,40.9523204,-74.29876
Petersburg,NJ,41.0081535,-74.5240463
Pine Brook,NJ,40.8603772,-74.3404279
Pompton Plains,NJ,40.9681536,-74.2957043
Ralston,NJ,40.7712113,-74.6251594
Stirling,NJ,40.672046,-74.4948769
Tabor,NJ,40.8712104,-74.4798775
Taylortown,NJ,40.9378763,-74.3945968
Towaco,NJ,40.922043,-74.3454282
Troy Hills,NJ,40.8528773,-74.3920964
Whippany,NJ,40.8245442,-74.4170972
Woodport,NJ,40.9853758,-74.6104379
Woodstock,NJ,40.9953758,-74.5259908
North Bergen,NJ,40.8042674,-74.012084
Weehawken,NJ,40.7695457,-74.0204177
Readington,NJ,40.5687141,-74.7376619
Basking Ridge,NJ,40.7062122,-74.5493233
Bedminster,NJ,40.680657,-74.6454373
Branchburg Park,NJ,40.5723251,-74.6848824
Flagtown,NJ,40.5170481,-74.6843265
Lamington,NJ,40.6609349,-74.7173839
Liberty Corner,NJ,40.6648238,-74.5773795
Lyons,NJ,40.6853792,-74.5471009
Neshanic Station,NJ,40.5081594,-74.7301613
North Branch,NJ,40.6020469,-74.6773823
Pluckemin,NJ,40.6456575,-74.639048
Smalleytown,NJ,40.6559352,-74.4782096
Springdale,NJ,40.6070469,-74.5087659
Woods Tavern,NJ,40.5023261,-74.644603
South Branch,NJ,40.5439922,-74.696827
Mount Bethel,NJ,40.637602,-74.5145996
Browntown,NJ,40.4017743,-74.3065359
Brunswick Gardens,NJ,40.3906633,-74.3362591
Deans,NJ,40.404273,-74.5159872
Piscataway,NJ,40.4992714,-74.3990392
Plainsboro,NJ,40.3334409,-74.6004341
Prospect Plains,NJ,40.3239973,-74.4709854
Adelphia,NJ,40.2181677,-74.2562566
Clarksburg,NJ,40.1887228,-74.4407064
Cliffwood,NJ,40.436774,-74.2395893
Collingwood Park,NJ,40.2223346,-74.1337525
Colts Neck,NJ,40.2876108,-74.1723652
Cream Ridge,NJ,40.1351122,-74.5240423
Everett,NJ,40.3542761,-74.1465311
Freewood Acres,NJ,40.1690022,-74.2379224
Green Grove,NJ,40.234279,-74.0773618
Hamilton,NJ,40.2070573,-74.0812506
Hazlet,NJ,40.4156635,-74.1909769
Holmdel,NJ,40.3451095,-74.1840322
Hornerstown,NJ,40.106224,-74.514042
Imlaystown,NJ,40.1676117,-74.5151531
Jerseyville,NJ,40.2392783,-74.2293114
Land Of Pines,NJ,40.1581692,-74.2287554
Lower Squankum,NJ,40.1587249,-74.1568083
Manalapan,NJ,40.2573326,-74.3957051
Marlboro,NJ,40.3153877,-74.2462564
Millhurst,NJ,40.2537219,-74.3415369
New Sharon,NJ,40.2062217,-74.550432
Scobeyville,NJ,40.2970551,-74.1431976
Smithburg,NJ,40.2090006,-74.352926
Southard,NJ,40.1384474,-74.2248662
Tennent,NJ,40.2795546,-74.3343145
Wickatunk,NJ,40.3501091,-74.247923
Locust,NJ,40.3945534,-74.0262502
Middletown,NJ,40.3942754,-74.117086
Bakersville,NJ,40.2748305,-74.7062708
Clarksville,NJ,40.2964969,-74.6801589
East Trenton Heights,NJ,40.2587196,-74.7098819
Edinburg,NJ,40.2581647,-74.6159898
Eldridge Park,NJ,40.265386,-74.7448831
Etra,NJ,40.2526099,-74.5068194
Mount Rose,NJ,40.369273,-74.7390499
Penns Neck,NJ,40.3323297,-74.6368242
Slackwoods,NJ,40.2531641,-74.7346049
Windsor,NJ,40.2423319,-74.5812664
Atsion,NJ,39.7426177,-74.725992
Buddtown,NJ,39.9392805,-74.7029368
Chatsworth,NJ,39.8176178,-74.5348749
Columbus,NJ,40.0726112,-74.7207156
Crosswicks,NJ,40.153444,-74.6476576
Delanco,NJ,40.0506669,-74.9535016
Edgewater Park,NJ,40.0681666,-74.9007218
Evesboro,NJ,39.9134466,-74.9234996
Ewansville,NJ,39.9784458,-74.7351604
Hainesport,NJ,39.9837234,-74.8271081
Jacksonville,NJ,40.050389,-74.7634948
Jobstown,NJ,40.0370565,-74.6929368
Kresson,NJ,39.8576142,-74.9212766
Lake Pine,NJ,39.8659477,-74.8493299
